	log_likelihood
1820	280.5127
1821	246.65547
1822	317.06622
1823	318.03583
1824	296.74188
1825	321.46036
1826	288.43646
1827	302.99173
1828	270.46234
1829	321.20654
1830	278.46005
1831	276.88763
1832	302.95343
1833	280.14297
1834	283.69507
1835	229.74675
1836	276.03574
1837	305.51132
1838	307.7731
1839	294.46814
1840	259.97208
1841	311.2476
1842	316.56934
1843	307.1065
1844	287.32562
1845	264.64386
1846	272.43964
1847	213.44014
1848	310.57047
1849	292.55182
1850	275.35873
1851	292.78705
1852	301.38116
1853	274.1046
1854	293.80814
1855	306.77548
1856	307.89313
1857	180.80774
1858	257.35992
1859	300.08627
1860	307.54095
1861	300.5171
1862	321.34418
1863	320.51254
1864	279.54776
1865	323.10828
1866	308.9632
1867	283.47766
1868	298.55756
1869	274.31085
1870	210.70767
1871	284.87653
1872	284.3942
1873	329.37848
